ingredients,brand,name,price,quantity,unit
"WATER , SODIUM LAURETH SULFATE, GLYCERIN, DECYL GLUCOSIDE, LAURYL BETAINE, ACRYLATES COPOLYMER, ASCORBYL PALMITATE, BENZOIC ACID, BENZYL SALICYLATE, CETEARETH-33, CETEARETH-60 MYRISTYL GLYCOL, CETEARYL ALCOHOL, CITRIC ACID, CITRONELLOL, COCAMIDE MEA, COCO-GLUCOSIDE, COCOS NUCIFERA  OIL , COPPER SULFATE, FRAGRANCE , GARDENIA TAHITENSIS FLOWER, GLYCERYL OLEATE, GLYCINE SOJA  OIL , GLYCOL DISTEARATE, HEXYL CINNAMAL, HYDROGENATED PALM GLYCERIDES CITRATE, HYDROXYCITRONELLAL, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LAURETH-10, LECITHIN, LIMONENE, LINALOOL, MORINDA CITRIFOLIA FRUIT EXTRACT, PHENOXYETHANOL, PROPYLENE GLYCOL, SALICYLIC ACID, SODIUM CHLORIDE, SODIUM HYDROXIDE, TOCOPHEROL, TOCOPHERYL ACETATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE",klorane,Solaire,"4,25",100,ml
"AQUA/WATER/EAU, SODIUM METHYL COCOYL TAURATE, GLYCERIN, SODIUM COCOYL ISETHIONATE, COCAMIDOPROPYL BETAINE, PARFUM/FRAGRANCE, PANTHENOL, PEG-120 METHYL GLUCOSE TRIOLEATE, PENTYLENE GLYCOL, PIROCTONE OLAMINE, BISABOLOL, TOCOPHERYL ACETATE, HYDROLYZED COTTONSEED PROTEIN, SALVIA OFFICINALIS  LEAF EXTRACT, APIUM GRAVEOLENS  SEED EXTRACT, LITSEA CUBEBA FRUIT OIL, SODIUM CHLORIDE, POLYQUATERNIUM-22, CITRIC ACID, PROPANEDIOL, CETRIMONIUM CHLORIDE, CAPRYLIC/CAPRIC TRIGLYCERIDE, POTASSIUM SORBATE, SODIUM BENZOATE, PHENOXYETHANOL, LIMONENE, CITRAL",hair rituel by sisley,Soin Lavant,"27,38",100,ml
"WATER  , DISODIUM LAURETH SULFOSUCCINATE, PEG-120 METHYL GLUCOSE DIOLEATE, LAURYL BETAINE, LAURETH-3, MALEIC ACID, PEG-40 HYDROGENATED CASTOR OIL, CINCHONA SUCCIRUBRA BARK EXTRACT , LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACT , CAFFEINE, BIOTIN, NIACINAMIDE, PANTHENOL, ALCOHOL , BLUE 1 , CAPRYLYL GLYCOL, CITRIC ACID , FRAGRANCE , GLYCERIN , GREEN 3 , PANTOLACTONE, POLYQUATERNIUM-22, POTASSIUM SORBATE, PYRIDOXINE HCL, RED 33 , SODIUM BENZOATE, SODIUM CHLORIDE, TOCOPHEROL, YELLOW 6 ",klorane,Capillaire,"5,50",100,ml
1218227RK3 - INGREDIENTS: AQUA / WATER - SODIUM LAURETH SULFATE - GLYCERIN - SODIUM CHLORIDE - COCO-BETAINE - PARFUM / FRAGRANCE - SODIUM BENZOATE - SODIUM HYDROXIDE - ASCORBYL GLUCOSIDE - CITRIC ACID - HEXYLENE GLYCOL - HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE - SALICYLIC ACID - TETRASODIUM GLUTAMATE DIACETATE - GLYCINE - LINALOOL - COUMARIN (F,redken,Blondage High Bright,"9,33",100,ml
"AQUA/WATER, COCAMIDOPROPYL BETAINE, DISODIUM LAURETH SULFOSUCCINATE, SODIUM LAURYL SULFOACETATE, SODIUM LAUROYL SARCOSINATE, DECYLGLUCOSIDE, GLYCOL DISTEARATE, SODIUM CHLORIDE, POLYQUATERNIUM-10, CEDRUS ATLANTICA BARK OIL, PPG-5-CETETH-20, SODIUM BENZOATE, CARBOMER, SODIUM HYDROXIDE,AMYRIS BALSAMIFERA BARK OIL, PEG-55 PROPYLENE GLYCOL OLEATE, SALICYLIC ACID, PROPYLENE GLYCOL, ACRYLATES COPOLYMER, EUCALYPTUS GLOBULUS LEAF OIL, ARGININE,PENTACLETHRA MACROLOBA SEED OIL, BENZOIC ACID, MENTHA PIPERITA  OIL, CITRUS AURANTIUM AMARA LEAF/TWIG OIL - BITTER ORANGE LEAF/TWIG OIL, GERANIUMMACULATUM OIL, LIMONENE, ISOPROPYL MYRISTATE, ZINGIBER OFFICINALE ROOT OIL/GINGER ROOT OIL, SODIUM ACETATE, CITRONELLOL, SAFFLOWER GLUCOSIDE, LAVANDULA HYBRIDAOIL, ISOPROPYL ALCOHOL, FUSANUS SPICATUS WOOD OIL, CISTUS LADANIFERUS OIL, TOCOPHEROL, BHT, SODIUM CITRATE, CITRIC ACID",kiehl's since 1851,Grooming Solutions Nourishing Shampoo & Conditioner,"10,00",100,ml
645829RK1 - INGREDIENTS: AQUA / WATER • SODIUM LAURETH SULFATE • DISODIUM COCOAMPHODIACETATE • GLYCERIN • PARFUM / FRAGRANCE • SODIUM METHYL COCOYL TAURATE • SODIUM CHLORIDE • SODIUM BENZOATE • HEXYLENE GLYCOL • DISODIUM EDTA • SALICYLIC ACID • POLYQUATERNIUM-7 • HEXYL CINNAMAL • LIMONENE • LINALOOL • CITRUS AURANTIUM DULCIS OIL / ORANGE PEEL OIL • GERANIOL • HYDROLYZED MALT EXTRACT • CI 19140 / YELLOW 5 • FAEX EXTRACT / YEAST EXTRACT • CI 15510 / ORANGE 4 • SODIUM HYDROXIDE • CITRIC ACID (F,redken,Redken Brews Haircare,"6,63",100,ml
"WATER\AQUA\EAU , SODIUM LAUROYL METHYL ISETHIONATE , SODIUM CHLORIDE , METHYL SOYATE , BABASSUAMIDOPROPYL BETAINE , COCAMIDE MIPA , SODIUM METHYL COCOYL TAURATE , GLYCOL DISTEARATE , PROPANEDIOL , CURCUMA LONGA  ROOT EXTRACT , PANAX GINSENG  ROOT EXTRACT , EMBLICA OFFICINALIS FRUIT EXTRACT , EPILOBIUM FLEISHERI EXTRACT , MENTHOL , GLYCERIN , SALICYLIC ACID , CAFFEINE , ACETYL CARNITINE HCL , GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE , MALT EXTRACT , ADENOSINE PHOSPHATE , CREATINE , YEAST EXTRACT\FAEX\EXTRAIT DE LEVURE , ARGININE , LAURIC ACID , GLYCERYL CAPRYLATE , SIMETHICONE , METHYL TRIMETHICONE , SODIUM LAURATE , POLYGLYCERYL-10 LAURATE , ACRYLATES/DIMETHICONE COPOLYMER , SODIUM GLUCONATE , DIMETHICONE PEG-8 POLYACRYLATE , SODIUM SULFATE , CITRIC ACID , FRAGRANCE  , LINALOOL , EUGENOL , GERANIOL , CITRONELLOL , CITRAL , BENZYL BENZOATE , LIMONENE , POTASSIUM SORBATE , PHENOXYETHANOL  Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",aveda,Invati Men Nourishing Exfoliating Shampoo,"15,20",100,ml
"AQUA/WATER, SODIUM LAURETH SULFATE, COCO-BETAINE, COCAMIDE MEA, SODIUM CHLORIDE, ISOSTEARYL NEOPENTANOATE, PARFUM/FRAGRANCE, SODIUM BENZOATE, PPG- 5-CETETH-20, PEG-55 PROPYLENE GLYCOL OLEATE, PROPYLENE GLYCOL, POLYQUATERNIUM-10, SALICYLIC ACID, MEL/HONEY, LIMONENE, HEXYL CINNAMAL, LINALOOL, HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN, GERANIOL, CITRONELLOL, CITRAL, BENZYL ALCOHOL, SIMMONDSIA CHINENSIS OIL/JOJOBA SEED OIL, ORYZA SATIVA BRAN OIL/RICE BRAN OIL, CARAMEL, HYDROLYZED RICE PROTEIN, SODIUM HYDROXIDE, CITRIC ACID",kiehl's since 1851,Rice and Wheat Volumizing Shampoo,"10,00",100,ml
"PEG-35 CASTOR OIL , AQUA , GLYCERIN , PENTYLENE GLYCOL , HELIANTHUS ANNUUS  SEED OIL , TRITICUM VULGARE  GERM OIL , PARFUM/FRAGRANCE , BENZYL ALCOHOL , LIMONÈNE , POLYSORBATE 20 , SIMMONDSIA CHINENSIS  SEED OIL , MYRISTAMINE OXIDE , TRITICUM VULAGRE GERM EXTRACT EXTRACT , PANTHENOL , SALICYLIC ACID , LINOLEIC ACID , SORBIC ACID , LINALOOL , TOCOPHEROL, BENZYL SALICYLATE , BETA-SITOSTEROL , SQUALENE ,PERSEA GRATISSIMA LEAF EXTRACT , CITRIC ACID , POTASSIUM SORBATE , SODIUM BENZOATE , LINOLENIC ACID NATURAL ORIGIN CERTIFIED ORGANICCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",leonor greyl,Huile de Germe de Blé,"18,50",100,ml
"WATER/EAU/AQUA, SODIUM METHYL COCOYL TAURATE, COCAMIDOPROPYL HYDROXYSULTAINE, DECYL GLUCOSIDE, GLYCOL DISTEARATE, SODIUM COCOYL GLYCINATE, MALTOOLIGOSYL GLUCOSIDE, SODIUM POLYASPARTATE, LINOLEAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, BEHENYL ALCOHOL, SODIUM LAUROYL LACTYLATE, SODIUM COCOYL ISETHIONATE, POLYQUATERNIUM-22, POLYGLYCERYL-6 CAPRYLATE, CETEARETH-60 MYRISTYL GLYCOL, CASSIA HYDROXYPROPYLTRIMONIUM CHLORIDE, POLYGLYCERYL-4 CAPRATE, HYDROGENATED STARCH HYDROLYSATE, FURCELLARIA LUMBRICALIS EXTRACT, POLYQUATERNIUM-47, PHYTANTRIOL, HYDROXYACETOPHENONE, PPG-2 HYDROXYETHYL COCAMIDE, PEG-150 PENTAERYTHRITYL TETRASTEARATE, BUTYLENE GLYCOL, SODIUM BENZOATE, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, FRAGRANCE/PARFUM, LINALOOL, HEXYL CINNAMAL, CITRONELLOL, LIMONENE",living proof,Restore Shampoo,"11,44",100,ml
"CRÈME MAINS ROMARIN VITAMINÉ : AQUA , CAMELLIA OLEIFERA SEED OIL, GLYCERIN, PRUNUS AMYGDALUS DULCIS  OIL, TAPIOCA STARCH, SORBITAN OLIVATE, CETEARYL OLIVATE, BUTYROSPERMUM PARKII , DIMETHICONE, CETYL PALMITATE, OLEA EUROPAEA  FRUIT OIL, SORBITANSAVON LIQUIDE DE MARSEILLE EXFOLIANT 30 ML : AQUA , POTASSIUM COCOATE, XANTHAN GUM, GLYCERIN, OLEA EUROPAEA  SEED POWDER, PARFUM , POLYGLYCERYL3 CAPRYLATE, TETRASODIUM GLUTAMATE DIACETATE, COCOS NUCIFERA  OIL, LIMONENE, TOCOPHEROL, LINALOOL, CITRAL",la compagnie de provence,La Fabrique de Cadeaux,"8,84",100,ml
"WATER, COCAMIDOPROPYL BETAINE*, SODIUM LAUROYL METHYL ISETHIONATE*, GLYCERIN*, MUSA SAPIENTUM  PEEL EXTRACT*, COCOS NUCIFERA  FRUIT EXTRACT*, EUTERPE OLERACEA FRUIT EXTRACT*, MANGIFERA INDICA  JUICE*, ANANAS SATIVUS  FRUIT EXTRACT*, CARICA PAPAYA  FRUIT EXTRACT*, CURCUMA LONGA  ROOT EXTRACT*, OCIMUM BASILICUM  FLOWER/LEAF EXTRACT*, MELIA AZADIRACHTA FLOWER EXTRACT*, MELIA AZADIRACHTA LEAF EXTRACT*, OCIMUM SANCTUM LEAF EXTRACT*, ALOE BARBADENSIS LEAF JUICE*, CORALLINA OFFICINALIS EXTRACT*, PANTHENOL, LACTOBACILLUS*, CAPRYLHYDROXAMIC ACID*, CITRIC ACID*, SODIUM GLUCONATE*, FRAGRANCE, BENZYL ALCOHOL, POLYQUATERNIUM-7, SODIUM BENZOTRIAZOLYL BUTYLPHENOL SULFONATE, PANTHENYL HYDROXYPROPYL STEARDIMONIUM CHLORIDE",briogeo,"Be Gentle, Be Kind","8,40",100,ml
"AQUA/WATER/EAU, MAGNESIUM LAURETH SULFATE, PANTHENOL, SODIUM LAUROYL SARCOSINATE, SODIUM COCOAMPHOACETATE, POLYSORBATE 20, PEG-90 GLYCERYL ISOSTEARATE, COCO-GLUCOSIDE, GLYCERYL OLEATE, POLYACRYLATE CROSSPOLYMER-6, CLIMBAZOLE,PIROCTONE OLAMINE, SALICYLIC ACID, SODIUM CITRATE, POLYQUATERNIUM-7, CITRIC ACID, BENZOIC ACID, MANNITOL, XYLITOL, LAURETH-2, LINALOOL, RHAMNOSE, BENZYL SALICYLATE, SODIUM BENZOATE, FRUCTOOLIGOSACCHARIDES, TOCOPHEROL, HYDROGENATED PALMGLYCERIDES CITRATE, FRAGRANCE ",bioderma,Nodé P Normalisant,"2,75",100,ml
"AQUA/WATER/EAU, CAPRYLYL/CAPRYL GLUCOSIDE, PEG-150 DISTEARATE, PEG-6 CAPRYLIC/ CAPRIC GLYCERIDES, PEG-15 COCOPOLYAMINE, SODIUM LAUROYL OAT AMINO ACIDS, LACTIC ACID, SODIUM CITRATE, CAPRYLYL GLYCOL, QUATERNIUM-80, PROPYLENE GLYCOL, MANNITOL, XYLITOL, RHAMNOSE, PHENOXYETHANOL, TETRASODIUM EDTA, ETHYLHEXYLGLYCERIN, FRUCTOOLIGOSACCHARIDES, SODIUM HYDROXIDE, FRAGRANCE ",bioderma,Nodé Fluide Shampoing,"3,50",100,ml
"AQUA  DECYL GLUCOSIDE DISODIUM COCOYL GLUTAMATE GLYCERIN COCO-BETAINE LAURETH-2 PEG/PPG-120/10 TRIMETHYLOLPROPANE TRIOLEATE SODIUM CHLORIDE PANTHENOL ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER BENZYL ALCOHOL HYDROXYACETOPHENONE PARFUM  PPG-26-BUTETH-26 1,2-HEXANEDIOL COCONUT ACID PEG-40 HYDROGENATED CASTOR OIL CITRIC ACID ACETUM  GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE LIMONENE CI 60730 (EXT",acqua di parma,Barbière,"20,00",100,ml
"SHAMPOO:  WATER/AQUA/EAU, COCAMIDOPROPYL BETAINE, SODIUM LAUROYL METHYL ISETHIONATE, GLYCERIN, MUSA SAPIENTUM  PEEL EXTRACT, COCOS NUCIFERA  FRUIT EXTRACT, EUTERPE OLERACEA FRUIT EXTRACT, MANGIFERA INDICA  JUICE, ANANAS SATIVUS  FRUIT EXTRACT, CARICA PAPAYA  FRUIT EXTRACT, CURCUMA LONGA  ROOT EXTRACT, OCIMUM BASILICUM  FLOWER/LEAF EXTRACT, MELIA AZADIRACHTA FLOWER EXTRACT, MELIA AZADIRACHTA LEAF EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, ALOE BARBADENSIS LEAF JUICE, CORALLINA OFFICINALIS EXTRACT, PANTHENOL, LACTOBACILLUS, CAPRYLHYDROXAMIC ACID, CITRIC ACID, SODIUM GLUCONATE, FRAGRANCE , BENZYL ALCOHOL, POLYQUATERNIUM-7, SODIUM BENZOTRIAZOLYL BUTYLPHENOL SULFONATE, PANTHENYL HYDROXYPROPYL STEARDIMONIUM CHLORIDE   CONDITIONER: WATER/AQUA/EAU, GLYCERIN, ISOPROPYL PALMITATE, BEHENTRIMONIUM CHLORIDE, CETEARYL ALCOHOL, BRASSICA ALCOHOL, CETYL ESTERS, MUSA SAPIENTUM  PEEL EXTRACT, COCOS NUCIFERA  FRUIT EXTRACT, ANANAS SATIVUS  FRUIT EXTRACT, CARICA PAPAYA  FRUIT EXTRACT, MANGIFERA INDICA  JUICE, EUTERPE OLERACEA FRUIT EXTRACT, CURCUMA LONGA  ROOT EXTRACT, OCIMUM BASILICUM  FLOWER/LEAF EXTRACT, CORALLINA OFFICINALIS EXTRACT, LACTOBACILLUS, PERSEA GRATISSIMA  OIL, PRUNUS AMYGDALUS DULCIS  OIL, MELIA AZADIRACHTA FLOWER EXTRACT, PANTHENOL, MELIA AZADIRACHTA LEAF EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, BRASSICYL ISOLEUCINATE ESYLATE, CETRIMONIUM CHLORIDE, BEHENTRIMONIUM METHOSULFATE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, FRAGRANCE , BENZYL ALCOHOL, SODIUM BENZOTRIAZOLYL BUTYLPHENOL SULFONATE, DEHYDROACETIC ACID, SODIUM HYDROXIDECette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",briogeo,Superfoods,"7,45",100,ml
"WATER/EAU/AQUA, SODIUM METHYL COCOYL TAURATE, COCAMIDOPROPYL HYDROXYSULTAINE, DECYL GLUCOSIDE, GLYCOL DISTEARATE, SODIUM LAUROYL LACTYLATE, SODIUM COCOYL GLYCINATE, MALTOOLIGOSYL GLUCOSIDE, LINOLEAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE, LAURYL/MYRISTYL POLYRICINOLEATE, BEHENYL ALCOHOL, LAURETH-23, SODIUM COCOYL ISETHIONATE, CETEARETH-60 MYRISTYL GLYCOL, CASSIA HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROGENATED STARCH HYDROLYSATE, FURCELLARIA LUMBRICALIS EXTRACT, POLYQUATERNIUM-47, PHYTANTRIOL, HYDROXYACETOPHENONE, PPG-2 HYDROXYETHYL COCAMIDE, LAURETH-4, PEG-150 PENTAERYTHRITYL TETRASTEARATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, SODIUM BENZOATE, CITRIC ACID, FRAGRANCE/PARFUM, LINALOOL, HEXYL CINNAMAL, CITRONELLOL, LIMONENE",living proof,Perfect hair Day Shampoo,"11,44",100,ml
"AQUA , SODIUM COCOYL ISETHIONATE, SODIUM LAUROYL METHYL ISETHIONATE, LAURYL GLUCOSIDE, POLYGLYCERYL-3 LAURATE, ISOAMYL LAURATE, ACRYLATES COPOLYMER, COCONUT ACID, ETHYLHEXYLGLYCERIN, KERATIN, PANTHENOL, ASIATICOSIDE, QUERCUS PETRAEA FRUIT EXTRACT, SALVIA HISPANICA SEED EXTRACT, HYDROLYZED QUINOA, HYDROLYZED ADANSONIA DIGITATA SEED EXTRACT, XYLITOL, SALVIA SCLAREA  EXTRACT, GLUCONOLACTONE, CAMELLIA SINENSIS LEAF EXTRACT, TREHALOSE, ORYZA SATIVA  SEED PROTEIN, CITRUS PARADISI  FRUIT EXTRACT, GALACTOARABINAN, PHYTIC ACID, ORYZA SATIVA  BRAN EXTRACT, LINUM USITATISSIMUM  SEED EXTRACT, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, HELIANTHUS ANNUUS  SEED OIL, MALTODEXTRIN, MADECASSOSIDE, TOCOPHEROL, SODIUM PHYTATE, ROSMARINUS OFFICINALIS  LEAF EXTRACT, ORYZA SATIVA  EXTRACT, BUTYLENE GLYCOL, SODIUM PHOSPHATE, ETHYL LINOLEATE, CAESALPINIA SPINOSA FRUIT EXTRACT, ETHYL OLEATE, CERATONIA SILIQUA GUM, SORBITAN OLEATE, POLYQUATERNIUM-37, HELIANTHUS ANNUUS  SPROUT EXTRACT, CAPRYLYL/CAPRYL GLUCOSIDE, CAPRYLYL GLYCOL, CAPRYLIC ACID, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CALCIUM GLUCONATE, PARFUM , GLYCOL DISTEARATE, PROPANEDIOL, JOJOBA OIL GLYCERETH-8 ESTERS, DISTEARETH-75 IPDI, SODIUM ISETHIONATE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERIN, HYDROXYPROPYL METHYLCELLULOSE STEAROXY ETHER, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, STEARIC ACID, POLYSORBATE 80, PHENOXYETHANOL, SODIUM BENZOATE, BENZYL ALCOHOL, CHLORPHENESIN, POTASSIUM SORBATE, POTASSIUM HYDROXIDE, CITRIC ACID, ALCOHOL, LIMONENE, LINALOOL",virtue,Curl Shampoo,"17,08",100,ml
"AQUA  , GLYCERIN, PROPANEDIOL, COCAMIDOPROPYL BETAINE, PHENOXYETHANOL, PPG-26-BUTETH-26, PANTHENOL, PARFUM , GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, PEG-40 HYDROGENATED CASTOR OIL, LIMONENE, NIACINAMIDE, DISODIUM EDTA, ETHYLHEXYLGLYCERIN, HELIANTHUS ANNUUS  SEED OIL, LECITHIN, LINALOOL, HYDROXYCITRONELLAL, SODIUM BENZOATE, ROSMARINUS OFFICINALIS  EXTRACT, CITRAL, TOCOPHEROL, EUGENOL, ASCORBYL PALMITATE, CITRUS PARADISI  FRUIT EXTRACT, CITRIC ACID, CITRUS LIMON  PEEL OILCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",acqua di parma,Barbière,"20,00",100,ml
"AQUA/WATER/EAU, COCAMIDOPROPYL HYDROXYSULTAINE, DISODIUM LAURETH SULFOSUCCINATE, GLYCERIN, COCAMIDOPROPYL BETAINE, APIUM GRAVEOLENS  SEED EXTRACT, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETRIMONIUM CHLORIDE, CITRIC ACID, DISODIUM EDTA, ETHYLHEXYLGLYCERIN, PANTHENOL, PEG-175 DIISOSTEARATE, POLYQUATERNIUM-10, POLYQUATERNIUM-7, TOCOPHEROL, BENZOIC ACID, PHENOXYETHANOL, SODIUM BENZOATE, PARFUM/FRAGRANCE, LIMONENE, LINALOOL",devacurl,Buildup Buster®,"13,08",100,ml
"AQUA/WATER/EAU, BEHENTRIMONIUM CHLORIDE, STEARYL ALCOHOL, CETYL ALCOHOL, GLYCERIN, ISODODECANE, ISOPROPYL PALMITATE, CETEARETH-20, CETRIMONIUM CHLORIDE, DISODIUM EDTA, ETHYLHEXYLGLYCERIN, PANTHENOL, POLYQUATERNIUM-39, STEARALKONIUM CHLORIDE, TOCOPHEROL, PHENOXYETHANOL, SODIUM BENZOATE, PARFUM/FRAGRANCE, ALCOHOL, BENZYL SALICYLATE, LINALOOL, EXT",devacurl,No-Poo Blue®,"8,73",100,ml
"AQUA/WATER/EAU, GLYCOLIC ACID, GLYCERIN, PROPANEDIOL, PEG-40 HYDROGENATED CASTOR OIL, CETRIMONIUM CHLORIDE, ACETIC ACID, ALLANTOIN, DISODIUM EDTA, MENTHYL LACTATE, PANTHENOL, SODIUM CHLORIDE, SODIUM HYDROXIDE, POTASSIUM SORBATE, SODIUM BENZOATE, PARFUM/FRAGRANCE, CITRONELLOL, LIMONENE, LINALOOL",devacurl,Scalp Puri(Ph)Y ™,"15,25",100,ml
"WATER\AQUA\EAU, BENTONITE, GLYCERIN, SODIUM COCOYL ISETHIONATE, KAOLIN, PROPANEDIOL, SODIUM METHYL COCOYL TAURATE, MAGNESIUM ALUMINUM SILICATE, LACTIC ACID, MALTOOLIGOSYL GLUCOSIDE, CITRUS PARADISI  SEED EXTRACT, PANTHENOL, HYDROGENATED STARCH HYDROLYSATE, COCONUT ACID, SODIUM CHLORIDE, POLYACRYLATE CROSSPOLYMER-6, POLYQUATERNIUM-80, SODIUM HYDROXIDE, XANTHAN GUM, SALICYLIC ACID, SODIUM ISETHIONATE, ETHYLHEXYLGLYCERIN, SODIUM PHYTATE, QUARTZ, FRAGRANCE , BENZYL SALICYLATE, LIMONENE, LINALOOL, TOCOPHEROL, CITRIC ACID, BHT, PHENOXYETHANOL Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",bumble and bumble,Purifying Clay Wash,"28,00",100,ml
"WATER/AQUA/EAU, SODIUM LAUROYL METHYL ISETHIONATE , COCOS NUCIFERA  OIL , GLYCERYL STEARATE , GLYCERIN , MICROCRYSTALLINE CELLULOSE , COCAMIDOPROPYL BETAINE , SODIUM METHYL OLEOYL TAURATE , SODIUM COCOYL ISETHIONATE , HYDROGENATED CASTOR OIL , LITHIUM MAGNESIUM SODIUM SILICATE, PANTHENOL, XYLITYLGLUCOSIDE , CHARCOAL POWDER , MELALEUCA ALTERNIFOLIA  LEAF OIL , MENTHA PIPERITA  OIL , ZINGIBER OFFICINALE  ROOT OIL , MENTHA VIRIDIS  LEAF OIL , ANHYDROXYLITOL , BISABOLOL, MENTHYL LACTATE , XYLITOL , POLYQUATERNIUM-7, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, DEHYDROACETIC ACID, BENZYL ALCOHOL, FRAGRANCE , CITRIC ACID , SODIUM HYDROXIDECette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",briogeo,Scalp Revival,"16,07",100,ml
"AQUA , SODIUM COCOYL ISETHIONATE, SODIUM LAUROYL METHYL ISETHIONATE, LAURYL GLUCOSIDE, DISTEARETH-75 IPDI, POLYGLYCERYL-3 LAURATE, COCONUT ACID, KERATIN, PANTHENOL, SALICYLIC ACID, CURCUMA LONGA ROOT EXTRACT, CHAMOMILLA RECUTITA  FLOWER EXTRACT, ORYZA SATIVA  BRAN EXTRACT, MELIA AZADIRACHTA FLOWER EXTRACT, CITRUS LIMON  PEEL EXTRACT, COCCINIA INDICA FRUIT EXTRACT, BRASSICA OLERACEA CAPITATA LEAF EXTRACT, HELIANTHUS ANNUUS  SEED OIL, MELIA AZADIRACHTA LEAF EXTRACT, CORALLINA OFFICINALIS EXTRACT, MADECASSOSIDE, TOCOPHEROL, ROSMARINUS OFFICINALIS  LEAF EXTRACT, SODIUM PHYTATE,ORYZA SATIVA  SEED PROTEIN, ASIATICOSIDE, CITRUS PARADISI  FRUIT EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, OCIMUM BASILICUM  FLOWER/LEAF EXTRACT, SOLANUM MELONGENA  FRUIT EXTRACT, PHYTICACID, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, ALOE BARBADENSIS FLOWER EXTRACT, SALVIA HISPANICA SEED EXTRACT, HYDROLYZED QUINOA, HYDROLYZED ADANSONIA DIGITATA SEED PROTEIN, ORYZA SATIVA  EXTRACT, POLYGONUMBISTORTA ROOT EXTRACT, GALACTOARABINAN, GLUCONOLACTONE, CAPRYLYL/CAPRYL GLUCOSIDE, CAMELLIA SINENSIS LEAF EXTRACT, ZINC GLUCONATE, CAESALPINIA SPINOSA FRUIT EXTRACT, VIOLA ODORATA FLOWER/LEAF EXTRACT, ETHYL OLEATE, SORBITANOLEATE, POLYQUATERNIUM-37, HELIANTHUS ANNUUS  SPROUT EXTRACT, LAVANDULA ANGUSTIFOLIA  FLOWER/LEAF/STEM EXTRACT, COPPER GLUCONATE, RICE OIL GLYCERETH-8 ESTERS, GLYCERIN, ETHYLHEXYLGLYCERIN,HEPTYL GLUCOSIDE, SODIUM ISETHIONATE, HYDROXYPROPYL METHYLCELLULOSE STEAROXY ETHER, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, POTASSIUM SORBATE, PROPYLENE GLYCOL, SODIUMDILAURAMIDOGLUTAMIDE LYSINE, XYLITOL, TREHALOSE, MAGNESIUM ASPARTATE, BUTYLENE GLYCOL, SODIUM PHOSPHATE, ETHYL LINOLEATE, CAPRYLYL GLYCOL, CAPRYLIC ACID, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CALCIUMGLUCONATE, PARFUM , PHENOXYETHANOL, SODIUM BENZOATE, BENZYL ALCOHOL, CHLORPHENESIN, CITRIC ACID, MALTODEXTRIN, ALCOHOL, BENZYL SALICYLATE, HEXYL CINNAMAL, LINALOOL",virtue,Colorkick®,"18,75",100,ml
